Text,target
"First let me say, I am not a huge coffee drinker.  D**n you Keurig for bringing me to the dark side!  That being said, if you like choc glazed donuts, you'll definitely like this k cup.  I've tried many different flavors and this one is truest to its name. It tastes just like a choc donut.  Other than saying ""it tastes just like a choc donut"", there isn't much more to say about the flavor. It's just good!  It is not my favorite, but it is definitely in my rotation.  My 9 year old convinced me to buy them (imagine that!).  I'm glad I did, and will definitely buy more.  I put a little big of sugar and a little bit of regular Coffee Mate creamer and its just perfect!  No after taste, and I made it on the largest setting.  YUM!  <a href=""http://www.amazon.com/gp/product/B0033HPPIO"">Donut House Collection Coffee, Chocolate Glazed Donut, 24-Count K-Cups for Keurig Brewers</a>I've purchased 9 different boxes of k cups this week alone, and this one will definitely be purchased again!  Simply stated: if you like donuts (who doesn't?!), then you won't be disappointed.  Period.  :)",1.0
"My daughter is very picky, but she like this cookie very much. i haven't seen any product GFCFEFSF this good. great product.",1.0
"I bought these smoothies for my 22 month old daughter.  I was looking for something that would be great to take along for car trip or outing away from home.  These are great!  The strawberry banana is delicious.  I tried them too, and I think they're really good.  No mess, convenient and yummy.  Best of all they are great in the fridge or at room temp.  No refrigeration required until they're opened, which I haven't had to do because she gobbles it all up in one sitting!  Good job Earths Best!",1.0
These are my favorite gluten-free dairy-free flavored chips.  Many other salt and vinegar chips contain dairy so it's nice to find ones that I can eat.  The vinegar flavor is really intense and good.,1.0
Good taste.  Great aroma.  The price is right. Worth the buy.  I find I have to change up brands however. Too much of just one good thing is too much!,1.0
"These are very tasty and delicious when used as a topping on Italian style salads. I always mix a few of these green olives with a few black olives when topping my salad. The price here is just a little lower than the grocery store.<br /><br />If you're using these in a hot dish, add them at the end for best flavor.",0.0
"Our 4 year old mutt is loving this hearty dry dog food!  We had always been fans of the Chef Michael's wet canned food, giving it to our healthy dog since she was a year old.  But this new dry food is a great addition with thick, tasty chunks and nutritious ingredients.  The combination of veggies and meat make for a well balanced meal.  We don't add water to make it juicy since our dog loves sinking her teeth into the crunchy pieces, but for an occasional variation the added water mixes a nice soupy texture.  One thing I particularly like is that the food doesn't stink really badly like other commercially prepared pet foods.  An affordable, healthy choice for your pup.",1.0
"This heats up quickly in the microwave for a fast, filling lunch. I add some freshly ground pepper or some dried crushed red pepper for zip.",1.0
I am thrilled that Savewus carries this gum.  It is my favorite and very hard to find.  The two cartons will keep me supplied for a long time.  I hope they continue to offer the product!,1.0
"My wife and I love this cereal. Not too sweet, and pretty nutritious. Although it might seem weird to order groceries online, Amazon's Subscribe and Save has the best price per ounce BY FAR. Yeah, you may have a few extra boxes sitting in the garage or pantry for a while, but it's cereal. It saves very well. And if you find yourself not eating cereal for a while, just reschedule your next Subscribe and Save delivery. Fantastic deal.<br /><br />Also, the actual cereal isn't in any worse shape than if you were to buy it at the store. It's not like it's a back full of corn powder from shipping. Same product, same quality, just a lot cheaper!",1.0
I was tired of spending $$ everyday for my morning coffee at work. I found Bustelo Mexican Blend at a local Hispanic Supermarket and was pleasantly surprised. It is much better than Starbuck's instant and Bustelo's is a fraction of the price.,0.0
Did not taste like a Cosmo at all. Was extremely Splenda like sweet not tart. I bought 6 boxes too. Money down the drain.,0.0
"I don't understand the negative review as these are the closest thing to homemade granola that you can get.  They are dense, chewy and full of oat, nut and date flavor. I think there is batch variation as some have been tougher than others.  Perhaps that is why the other review called them ""greasy"". I find them very satisfying for breakfast and they aren't sugary sweet like commercial granola bars you buy in upermarkets.",0.0
"I'm a chocolate Reese's fan. I love white chocolate but not on the Reese's. After a while of eating 2 or 3, I began to taste the heavy syrup that is part of the ingredients on the white chocolate. I was disgusted after tasting syrup flavored chocolate. Instead of throwing them out I just ate the bottom part of the cups just to avoid the blotch of white chocolate on top of the peanut butter cup. I will definitely stick to the regular ones next time. I would recommend the White Kitkats.<br /><br />Packaging: I like the fact that these are small peanut butter cups because once I get back from the gym, I pat myself with 2 Reese's peanut butter cups, instead of having to eat a whole giant peanut butter Reese's. :)",0.0
"<span class=""tiny""> Length:: 0:17 Mins<br /><br /></span>Was curious to find out which product was superior so i tested two different traps in 2 separate infested areas (to keep it as neutral as possible) and counted the amount of moths trapped. This 'video' shows the results of this test. I thought it was pretty alarming and telling to the quality of this particular trap.",1.0
