Text,target
"My girlfriend and I picked up a few bottles of the Kombucha Wonder Drink at a local grocery store in Madison, WI. We really liked the idea of the naturally carbonated tea and thought it might be interesting. Well interesting it was, if by ""interesting"" you mean ""makes your mouth pucker with disapproval"". The more I tried to drink it the more I thought to myself that I had almost certainly encountered this flavor before. Then it hit me. I had come across this distinct flavor... during easter while decorating eggs. The flavor of the Essence of Lemon is nearly identical to the flavor of White Vinegar. To test it out I even went to the cupboard and poured a cap of white vinegar and swished it around in my mouth. Yep, thats it right there.<br /><br />It is possible we bought a bad batch. Perhaps self-carbonated teas turn to vinegar if left to long, I'm not sure. I can say that the bottle we drank from looked nothing like the deep yellow fluid on the internet. Our bottle had only the ever so slight hint of yellow, but was otherwise clear as water. If only it tasted more like water and less like that cup of vinegar with colored dye that you dip hardboiled eggs into with a little wire egg holder - maybe I would have given it two stars instead of just one.",0.0
"When I received my package in the mail, eager to try these new pomegranate licorice, I just happened to have a gaggle of people at my home who flocked around me like little birds waiting to be fed. So this review is based on a roundtable discussion which then ensued.<br /><br />I got this candy because I really like Newman's Own products and pomegranate, so I thought I would love these. Unfortunately, I did not enjoy them. I am more apt to like the lighter, fresher tasting Red Vine sort of licorice rather than the thick heavier Twizzler kind. These were more like Twizzlers, but tasted more like a fruit roll up. It was also suggested that they taste like the red Vitamin Water.<br /><br />Although I did not enjoy them, there were several in the taste test that did. 4 out of 12 loved them and would buy them again. 2 thought they were so-so and might buy them again. 6 of us didn't care for them. In our numbers were two children who eat every candy imaginable, even fruit roll ups - that these taste the most like, but didn't finish their sticks.<br /><br />All this being said, I like Newman's Own products, will keep buying them and trying new things they bring out. I see that they have a Tangerine version of this same candy and will be buying a pack to try them out!",0.0
Both the Bold Jalapeno and the Wasabi Soy almonds have taste great and make a good snack or party treat.,1.0
So I'm away for college and sometimes I really miss the food back home. There are no ethnic super markets near campus so being able to order Asian products from Amazon is really awesome. It makes me less homesick!,0.0
"I very much like the taste of nescafe gold, though I think it is pricier than other types of nescafe ...",0.0
"I have a shep/akita mix, but I bought this more for my coonhound, who will eat ANYTHING.  Anything!  Especially if it's made out of food.  :)  I put the treats in the ball thing and she licked it a couple times and lost interest.  The problem with this toy is that it's hard for the dogs to get a grip on the thing.  The shape is putting them off.  She later tried to knaw on it with the side of her jaw, but got so little out of it (a taste but nothing to chew on or savor or act like a reward) that she lost interest - which is saying a lot, since again she will go to great lengths for the smallest crumb.<br /><br />Finally, I took the treats out of the ball and offered them to the dogs - instand results.  They are working away at them right now.  I think the lesson here is that this toy will only work well for dogs that enjoy chewing on hard objects that don't break into pieces easily if they do at all.  Some dogs love this!  Not mine, apparently.<br /><br />So if anyone wants to try it with their dogs, email me.  I have one, never been chewed!  Maybe your dog will like it more than mine.  Five bucks!  ;)",0.0
This snack is a great introduction to the world of organic treats.  The clusters are the perfect size and the flavor is divine.,1.0
"Good flavor and texture. Individual wrapped, stays fresh for 3 or more months. Flavor chocolate with pecan over cookie base. Wonderful with cookie or tea.",0.0
"No one in my family has nut allergies, but I was intrigued by this product and decided to try it.  I LOVE this stuff.  It is not completely smooth, but I like it.  It has the texture of natural peanut butter.  So tasty.  I am not sure if it is any healthier than PB, but it is a great alternative.",1.0
"This soup is mild, but hey some of us don't like really spicy food. I was surprised how good this soup is and it's one of my 2 year old's favorite soups. It's hard to get actual beans into my kids sometimes so this helps a lot.",1.0
